frame,student_id,emotion,emotion_duration
36,Victoria,neutral,1.8333333333333326
36,Dan,neutral,1.7499999999999993
36,Christie,neutral,1.7499999999999993
36,Jack,neutral,1.4999999999999996
36,Ralph,neutral,1.2499999999999998
36,Lily,neutral,1.7499999999999993
36,Abby,neutral,1.7499999999999993
36,Mary,neutral,1.7499999999999993
36,Mary,neutral,1.666666666666666
36,Judy,neutral,0.41666666666666663
36,Luigi,neutral,1.666666666666666
36,Arianna,neutral,1.666666666666666
36,Daisy,neutral,1.666666666666666
36,Will,neutral,1.666666666666666
36,Mario,neutral,1.5833333333333328
36,,neutral,1.4999999999999996
36,Lisa,neutral,1.4166666666666663
37,Richard,neutral,2.4166666666666665
37,Abby,neutral,2.166666666666666
37,Karen,neutral,2.0833333333333326
37,Anna,sad,1.8333333333333326
37,Ellie,neutral,1.9166666666666659
37,Emily,sad,0.9166666666666667
37,Kenny,neutral,1.9166666666666659
37,Amy,neutral,1.9166666666666659
37,Victoria,neutral,1.9166666666666659
37,Dan,neutral,1.8333333333333326
37,Christie,neutral,1.8333333333333326
37,Jack,neutral,1.5833333333333328
37,Ralph,neutral,1.333333333333333
37,Lily,neutral,1.8333333333333326
37,Abby,neutral,1.8333333333333326
37,Mary,neutral,1.8333333333333326
37,Mary,neutral,1.7499999999999993
37,Judy,neutral,0.49999999999999994
37,Luigi,neutral,1.7499999999999993
37,Arianna,neutral,1.7499999999999993
37,Daisy,neutral,1.7499999999999993
37,Will,neutral,1.7499999999999993
37,Mario,neutral,1.666666666666666
37,Jess,neutral,1.5833333333333328
37,Lisa,neutral,1.4999999999999996
38,Richard,neutral,2.5
38,Abby,neutral,2.2499999999999996
38,Karen,neutral,2.166666666666666
38,Anna,sad,1.9166666666666659
38,Ellie,neutral,1.9999999999999991
38,Emily,sad,1.0
38,Kenny,neutral,1.9999999999999991
38,Amy,neutral,1.9999999999999991
38,Victoria,neutral,1.9999999999999991
38,Dan,neutral,1.9166666666666659
38,Christie,neutral,1.9166666666666659
38,Jack,neutral,1.666666666666666
38,Ralph,neutral,1.4166666666666663
38,Lily,sad,0.08333333333333333
38,Abby,neutral,1.9166666666666659
38,Mary,neutral,1.9166666666666659
38,Mary,neutral,1.8333333333333326
38,Judy,neutral,0.5833333333333333
38,Luigi,neutral,1.8333333333333326
38,Arianna,neutral,1.8333333333333326
38,Daisy,neutral,1.8333333333333326
38,Will,neutral,1.8333333333333326
38,Mario,neutral,1.7499999999999993
38,,neutral,1.666666666666666
38,Lisa,neutral,1.5833333333333328
39,Richard,neutral,2.5833333333333335
39,Abby,neutral,2.333333333333333
39,Karen,neutral,2.2499999999999996
39,Anna,fear,0.08333333333333333
39,Ellie,neutral,2.0833333333333326
39,Emily,sad,1.0833333333333333
39,Kenny,neutral,2.0833333333333326
39,Amy,neutral,2.0833333333333326
39,Victoria,neutral,2.0833333333333326
39,Dan,neutral,1.9999999999999991
39,Christie,neutral,1.9999999999999991
39,Jack,neutral,1.7499999999999993
39,Ralph,neutral,1.4999999999999996
39,Lily,neutral,1.9166666666666659
39,Abby,neutral,1.9999999999999991
39,Mary,neutral,1.9999999999999991
39,Mary,neutral,1.9166666666666659
39,Judy,neutral,0.6666666666666666
39,Luigi,neutral,1.9166666666666659
39,Arianna,neutral,1.9166666666666659
39,Daisy,neutral,1.9166666666666659
39,Will,neutral,1.9166666666666659
39,Mario,neutral,1.8333333333333326
39,,neutral,1.7499999999999993
39,Lisa,neutral,1.666666666666666
40,Richard,neutral,2.666666666666667
40,Abby,neutral,2.4166666666666665
40,Karen,neutral,2.333333333333333
40,Anna,sad,1.9999999999999991
40,Ellie,neutral,2.166666666666666
40,Emily,sad,1.1666666666666665
40,Kenny,neutral,2.166666666666666
40,Amy,neutral,2.166666666666666
40,Victoria,neutral,2.166666666666666
40,Dan,neutral,2.0833333333333326
40,Christie,neutral,2.0833333333333326
40,Jack,neutral,1.8333333333333326
40,Ralph,neutral,1.5833333333333328
40,Lily,neutral,1.9999999999999991
40,Abby,neutral,2.0833333333333326
40,Mary,neutral,2.0833333333333326
40,Mary,neutral,1.9999999999999991
40,Judy,neutral,0.75
40,Luigi,neutral,1.9999999999999991
40,Arianna,neutral,1.9999999999999991
40,Daisy,neutral,1.9999999999999991
40,Will,neutral,1.9999999999999991
40,Mario,neutral,1.9166666666666659
40,,neutral,1.8333333333333326
40,Lisa,neutral,1.7499999999999993
41,Richard,neutral,2.7500000000000004
41,Abby,neutral,2.5
41,Karen,neutral,2.4166666666666665
41,Anna,sad,2.0833333333333326
41,Ellie,neutral,2.2499999999999996
41,Emily,sad,1.2499999999999998
41,Kenny,neutral,2.2499999999999996
41,Amy,neutral,2.2499999999999996
41,Victoria,neutral,2.2499999999999996
41,Dan,neutral,2.166666666666666
41,Christie,neutral,2.166666666666666
41,Jack,neutral,1.9166666666666659
41,Ralph,neutral,1.666666666666666
41,Lily,neutral,2.0833333333333326
41,Abby,neutral,2.166666666666666
41,Mary,neutral,2.166666666666666
41,Mary,neutral,2.0833333333333326
41,Judy,sad,0.75
41,Luigi,neutral,2.0833333333333326
41,Arianna,neutral,2.0833333333333326
41,Daisy,neutral,2.0833333333333326
41,Will,neutral,2.0833333333333326
41,Mario,neutral,1.9999999999999991
41,,neutral,1.9166666666666659
41,Lisa,neutral,1.8333333333333326
42,Richard,neutral,2.833333333333334
42,Abby,neutral,2.5833333333333335
42,Karen,neutral,2.5
42,Anna,sad,2.166666666666666
42,Ellie,neutral,2.333333333333333
42,Emily,sad,1.333333333333333
42,Kenny,neutral,2.333333333333333
42,Amy,neutral,2.333333333333333
42,Victoria,neutral,2.333333333333333
42,Dan,neutral,2.2499999999999996
42,Christie,neutral,2.2499999999999996
42,Jack,neutral,1.9999999999999991
42,Ralph,neutral,1.7499999999999993
42,Lily,neutral,2.166666666666666
42,Abby,neutral,2.2499999999999996
42,Mary,neutral,2.2499999999999996
42,Mary,neutral,2.166666666666666
42,Judy,neutral,0.8333333333333334
42,Luigi,neutral,2.166666666666666
42,Arianna,neutral,2.166666666666666
42,Daisy,neutral,2.166666666666666
42,Will,neutral,2.166666666666666
42,Mario,neutral,2.0833333333333326
42,,neutral,1.9999999999999991
42,Lisa,neutral,1.9166666666666659
43,Richard,neutral,2.9166666666666674
43,Abby,neutral,2.666666666666667
43,Karen,neutral,2.5833333333333335
43,Anna,sad,2.2499999999999996
43,Ellie,neutral,2.4166666666666665
43,Emily,sad,1.4166666666666663
43,Kenny,neutral,2.4166666666666665
43,Amy,neutral,2.4166666666666665
43,Victoria,neutral,2.4166666666666665
43,Dan,neutral,2.333333333333333
43,Christie,neutral,2.333333333333333
43,Jack,neutral,2.0833333333333326
43,Ralph,sad,0.41666666666666663
43,Lily,neutral,2.2499999999999996
43,Abby,neutral,2.333333333333333
43,Mary,neutral,2.333333333333333
43,Mary,neutral,2.2499999999999996
43,Judy,neutral,0.9166666666666667
43,Luigi,neutral,2.2499999999999996
43,Arianna,neutral,2.2499999999999996
43,Daisy,neutral,2.2499999999999996
43,Will,neutral,2.2499999999999996
43,Mario,neutral,2.166666666666666
43,,neutral,2.0833333333333326
43,Lisa,neutral,1.9999999999999991
44,Richard,neutral,3.000000000000001
44,Abby,neutral,2.7500000000000004
44,Karen,neutral,2.666666666666667
44,Anna,sad,2.333333333333333
44,Ellie,neutral,2.5
44,Emily,sad,1.4999999999999996
44,Kenny,neutral,2.5
44,Amy,neutral,2.5
44,Victoria,neutral,2.5
44,Dan,neutral,2.4166666666666665
44,Christie,neutral,2.4166666666666665
44,Jack,neutral,2.166666666666666
44,Ralph,neutral,1.8333333333333326
44,Lily,neutral,2.333333333333333
44,Abby,neutral,2.4166666666666665
44,Mary,neutral,2.4166666666666665
44,Mary,neutral,2.333333333333333
44,Judy,neutral,1.0
44,Luigi,neutral,2.333333333333333
44,Arianna,neutral,2.333333333333333
44,Daisy,neutral,2.333333333333333
44,Will,neutral,2.333333333333333
44,Mario,neutral,2.2499999999999996
44,,neutral,2.166666666666666
44,Lisa,neutral,2.0833333333333326
45,Richard,neutral,3.0833333333333344
45,Abby,neutral,2.833333333333334
45,Karen,neutral,2.7500000000000004
45,Anna,sad,2.4166666666666665
45,Ellie,neutral,2.5833333333333335
45,Emily,sad,1.5833333333333328
45,Kenny,neutral,2.5833333333333335
45,Amy,neutral,2.5833333333333335
45,Victoria,neutral,2.5833333333333335
45,Dan,neutral,2.5
45,Christie,neutral,2.5
45,Jack,neutral,2.2499999999999996
45,Ralph,neutral,1.9166666666666659
45,Lily,neutral,2.4166666666666665
45,Abby,neutral,2.5
45,Mary,neutral,2.5
45,Mary,neutral,2.4166666666666665
45,Judy,neutral,1.0833333333333333
45,Luigi,neutral,2.4166666666666665
45,Arianna,neutral,2.4166666666666665
45,Daisy,neutral,2.4166666666666665
45,Will,neutral,2.4166666666666665
45,Mario,neutral,2.333333333333333
45,Mary,neutral,2.2499999999999996
45,Lisa,neutral,2.166666666666666
46,Richard,neutral,3.166666666666668
